60 485	3189363	3400931893639	ASPEGIC NOURRISSON 100MG PDR PR SOL BUVABLE SAC 20	405434	2,10
60 487	3189819	3400931898191	ASPEGIC ADULTE 1000MG POUDRE PR SOL BUVABLE SAC 20	405434	2,10
60 492	3191992	3400931919926	TERCIAN 100MG COMPRIME SECABLE 25	405434	2,10
60 532	3270361	3400932703616	ASPEGIC ENFANT 250MG POUDRE PR SOL BUVABLE SACH 20	405434	2,10
60 553	3296389	3400932963898	TERCIAN  25MG COMPRIME SECABLE 30	405434	2,10
60 601	6085316	5000174860054	FLUOCARIL SPRAY BUCCAL RAFRAICHISSANT MENTHOLE	401743	20,00
60 607	6133009	5011321478534	PAROGENCYL DENTIFRICE PREVENT GENCIVES  75ML	401743	20,00
60 723	3393721	3400933937218	PYOSTACINE 250MG COMPRIME 16	405434	2,10
60 816	7384966	5011321478343	PAROGENCYL DENTIFRICE SENSIBILITE GENCIVES 75ML	401743	20,00
60 862	7482321	5011321382008	FLUOCARIL DENTS SENSIBLES DENTIFRICE 75ML	401743	20,00
61 676	3480940	3400934809408	DOLIPRANE  150MG SUPPOSITOIRE 10	405434	2,10
61 677	3480986	3400934809866	DOLIPRANE  200MG SUPPOSITOIRE 10	405434	2,10
61 783	3535606	3400935356062	DERINOX SOLUTION PR PULVERISATION NASALE 15ML	402188	10,00
62 074	3253948	3400932539482	COLLUDOL SOLUTION PR PULVERISATION BUCCALE 30ML	400509	10,00
62 080	3322158	3400933221584	CANTALENE COMPRIME A SUCER 24	400509	10,00
62 305	3416391	3400934163913	ARNICAN 4% CREME 50G	400509	10,00
62 309	3437298	3400934372988	COOPER VASELINE OFFICINALE POMMADE 45G	400509	10,00
62 310	3437306	3400934373060	COOPER VASELINE OFFICINALE POMMADE 80G	400509	10,00
62 379	6160638	3401361606387	SAUGELLA ANTISEPTIQUE HYGIENE INTIME 250ML	401858	20,00
62 493	3330873	3400933308735	BIOLUZ SODIUM CHLORURE 0.9% SOL INJ  100ML POCHE 1	400225	2,10
62 551	3330896	3400933308964	BIOLUZ SODIUM CHLORURE 0.9% SOL INJ   50ML POCHE 1	400225	2,10
62 574	3234098	3400932340989	MOTILIUM 1MG/ML SUSPENSION BUVABLE 200ML	402552	2,10
62 581	6400479	3068328018005	EVIAN BRUMISATEUR EAU MINERALE EVIAN 150ML	406444	20,00
62 695	3282039	3400932820399	SOLUPRED  1MG/ML SOLUTION BUVABLE 50ML	405434	2,10
63 037	3353934	3400933539344	ZOPHREN  2MG/ML IV SOLUTION INJECTABLE AMP 4ML 1	402706	2,10
63 127	3439498	3400934394980	ZOPHREN  8MG LYOPHILISAT ORAL 4	402706	2,10
65 008	3049604	3400930496046	HEXTRIL 0.1% BAIN BOUCHE 200ML	500772	2,10
65 484	3431657	3400934316579	COOPER ALCOOL MODIFIE 70D SOL PR APP CUTANEE 250ML	400509	2,10
65 645	3423830	3400934238307	DUROGESIC  25MCG/HEURE DISPOSITIF TRANSDERMIQUE 5	402552	2,10
65 714	3171788	3400931717881	APAISYL 0.75% GEL PR APPLICATION LOCALE 30G	404849	10,00
65 751	3391679	3400933916794	TRANSULOSE GELEE ORALE 150G	406558	2,10
66 077	3010996	3400930109960	BETNESOL 5MG/100ML SOLUTION RECTALE POCHE 100ML	403793	2,10
66 537	3480638	3400934806384	COSOPT 20MG/5MG/ML COLLYRE SOLUTION 5ML	500052	2,10
66 800	3192750	3400931927501	STAGID 700MG COMPRIME SECABLE  30	404916	2,10
66 810	3349677	3400933496777	TIORFAN 100MG GELULE 20	400233	2,10
66 896	3521142	3400935211422	TIORFAN 30MG ENFANT POUDRE ORALE SACHET 30	400233	2,10
67 631	3500861	3400935008619	FLUOCARIL 250MG PATE DENTIFRICE MENTHE 125ML	401743	10,00
67 672	3145727	3400931457275	BOIRON ACONITUM COMPOSE GRANULES 80	405688	2,10
67 676	3145785	3400931457855	BOIRON ALLIUM CEPA COMPOSE GRANULES 80	405688	2,10
67 682	3145874	3400931458746	BOIRON ARNICA POMMADE 20G	405688	2,10
67 685	3145905	3400931459057	BOIRON ARUM TRIPHYLLUM COMPOSE GRANULES 80	405688	2,10
67 689	3145957	3400931459576	BOIRON AESCULUS COMPOSE GRANULES 80	405688	2,10
67 690	3145963	3400931459637	BOIRON AESCULUS COMPOSE COMPRIME 50	405688	2,10
67 712	3146371	3400931463719	BOIRON HAMEMELIS COMPOSE GRANULES 80	405688	2,10
67 713	3146388	3400931463887	BOIRON HAMEMELIS COMPOSE COMPRIME 50	405688	2,10
67 732	3146690	3400931466901	BOIRON PASSIFLORA COMPOSE GRANULES 80	405688	2,10
67 912	3344349	3400933443498	OCUFEN UNIDOSE 0MG12/0ML4 COLLYRE UNIDOSE 0ML4 20	405014	2,10
68 691	3044802	3400930448021	GLUCOPHAGE  850MG COMPRIME 30	404916	2,10
68 698	3111272	3400931112723	VALIUM 10MG COMPRIME SECABLE 30	401842	2,10
68 707	3148996	3400931489962	TEMESTA 2MG5 COMPRIME SECABLE 30	405202	2,10
68 708	3149240	3400931492405	MODURETIC COMPRIME SECABLE 30	401408	2,10
68 717	3174284	3400931742845	LEXOMIL COMPRIME QUADRISECABLE 30	401842	2,10
68 721	3186301	3400931863014	SPASFON LYOC  80MG LYOPHILISAT ORAL 10	404770	2,10
68 722	3188607	3400931886075	IMODIUM 2MG GELULE 20	402552	2,10
68 740	3222959	3400932229598	ZYLORIC 300MG COMPRIME 28	500179	2,10
68 764	3270817	3400932708178	ZOVIRAX 200MG COMPRIME 25	404565	2,10
69 077	3491754	3400934917547	COTRIMOXAZOLE TEVA 800MG/160MG COMPRIME 10	404770	2,10
69 153	3543497	3400935434975	AZOPT 10MG/ML COLLYRE SUSPENSION 5ML	400042	2,10
69 157	3528635	3400935286352	ZOPICLONE BIOGARAN 7MG5 COMPRIME SECABLE 14	402737	2,10
69 161	3533286	3400935332868	DOXYCYCLINE BIOGARAN 100MG COMPRIME SECABLE 15	402737	2,10
69 162	3515360	3400935153609	SULPIRIDE MYLAN  50MG GELULE 30	406218	2,10
69 163	3530141	3400935301413	CLOMIPRAMINE MYLAN 75MG COMPRIME SECABLE 20	406218	2,10
69 164	3516158	3400935161581	CERIS 20MG COMPRIME 30	405809	2,10
69 188	3298431	3400932984312	TEGRETOL LP 400MG COMPRIME SECABLE LIB PROLONGE 30	402706	2,10
69 189	3314874	3400933148744	TEGRETOL LP 200MG COMPRIME SECABLE LIB PROLONGE 30	402706	2,10
69 193	3356430	3400933564308	SINTROM 4MG COMPRIME QUADRISECABLE 30	402035	2,10
69 194	3366291	3400933662912	MINI SINTROM 1MG COMPRIME 20	402035	2,10
69 551	3496616	3400934966163	SPIRONOLACTONE ALTIZ BIOGARAN 25/15MG CPR SEC 30	402737	2,10
69 630	3223172	3400932231720	ELGYDIUM CHLORHEXIDINE DENTIFRICE 150G	401700	10,00
70 104	3024490	3400930244906	COLCHIMAX COMPRIME SECABLE 20	401363	2,10
70 210	3135798	3400931357988	ALTIM 3MG75/1ML5 SUSPENSION INJECTABLE SERINGUE 1	405434	2,10
70 228	3171481	3400931714811	VOGALENE 0.1% SOLUTION BUVABLE 150ML	404770	2,10
70 247	3198439	3400931984399	DIPROSONE 0.05% LOTION 30G	401408	2,10
70 254	3204329	3400932043293	DERMOVAL 0.05% CREME 10G	404565	2,10
70 281	3222770	3400932227709	LOXAPAC  25MG COMPRIME 30	403211	2,10
70 296	3230901	3400932309016	DIPROSONE 0.05% CREME 30G	401408	2,10
70 303	3235117	3400932351176	VOLTARENE 50MG COMPRIME GASTRORESISTANT 30	402706	2,10
70 332	3262338	3400932623389	CLOMID 50MG COMPRIME 5	405434	2,10
70 333	3264449	3400932644490	XANAX 0MG25 COMPRIME SECABLE 30	401607	2,10
70 334	3264455	3400932644551	XANAX 0MG5 COMPRIME SECABLE 30	401607	2,10
70 337	3267672	3400932676729	ANTADYS 100MG COMPRIME 15	404770	2,10
70 365	3293505	3400932935055	CELECTOL 200MG COMPRIME 28	405434	2,10
70 370	3295935	3400932959358	ADVIL 200MG COMPRIME 20	401607	10,00
70 400	3328385	3400933283858	CORTANCYL 20MG COMPRIME SECABLE 20	405434	2,10
70 404	3331625	3400933316259	VOGALENE LYOC 7MG5 LYOPHILISAT ORAL 16	404770	2,10
70 428	3359204	3400933592042	VOLTARENE LP  75MG COMPRIME LIBERATION PROLONGE 30	402706	2,10
70 438	3382924	3400933829247	OESTRODOSE 0.06% GEL PR APPLICAT CUTANEE 64 DOSES	400204	2,10
70 685	3397280	3400933972806	INNOHEP 14000UI ANTI-XA/0ML7 SOL INJECT SC 0ML7 10	401262	2,10
70 727	3421699	3400934216992	INNOHEP  4500UI ANTI-XA/0ML45 SOL INJEC SC 0ML45 2	401262	2,10
70 728	3421707	3400934217074	INNOHEP  4500UI ANTI-XA/0ML45 SOL INJEC SC 0ML45 6	401262	2,10
70 948	3465857	3400934658570	STILNOX 10MG COMPRIME SECABLE 14	405434	2,10
71 180	3530690	3400935306906	FLANID 200MG COMPRIME SECABLE 15	401697	2,10
71 266	3040891	3400930408919	SPECIAFOLDINE 5MG COMPRIME 20	402035	2,10
71 268	3051417	3400930514177	HYDROCORTISONE ROUSSEL 10MG COMPRIME 25	405434	2,10
71 284	3130329	3400931303299	TERCIAN  40MG/ML SOLUTION BUVABLE GOUTTES 30ML	405434	2,10
71 286	3140500	3400931405009	LEPTICUR 10MG COMPRIME 30	405434	2,10
71 291	3178632	3400931786320	DEDROGYL 15MG/100ML SOLUTION BUVABLE GOUTTES 10ML	400577	2,10
71 297	3233153	3400932331536	DOLIPRANE  500MG POUDRE PR SOL BUVABLE SACHET 12	405434	2,10
71 299	3248781	3400932487813	HAVLANE 1MG COMPRIME SECABLE 20	405434	2,10
71 305	3307199	3400933071998	DOLIPRANE  500MG COMPRIME EFFERVESCENT 16	405434	2,10
71 316	3354810	3400933548100	IKOREL 10MG COMPRIME SECABLE 30	405434	2,10
71 397	3450778	3400934507786	DOLIPRANE  500MG GELULE 16	405434	2,10
71 407	3429229	3400934292293	NASACORT 55MCG/DOSE SUSP PR PULVERISAT NASALE 15ML	405434	2,10
71 415	3474856	3400934748561	IMOVANE 7MG5 COMPRIME SECABLE 14	405434	2,10
71 433	3246049	3400932460496	VOLTARENE LP 100MG COMPRIME LIBERATION PROLONGE 15	402706	2,10
71 530	6533424	3401365334248	SAFORELLE SOIN LAVANT DOUX INTIME 250ML	401063	20,00
71 645	3512143	3400935121431	ELUDRIL PRO SOLUTION PR BAIN BOUCHE 500ML	401700	2,10
71 648	3545970	3400935459701	SERETIDE DISKUS 250/50MCG/DOSE PDR INHAL UNIDOS 60	404565	2,10
71 649	3547354	3400935473547	SERETIDE DISKUS 500/50MCG/DOSE PDR INHAL UNIDOS 60	404565	2,10
71 662	3545674	3400935456748	MERCRYLSPRAY SOLUTION PR APPLIC CUTANEE 50ML	401401	2,10
71 925	3133109	3400931331094	CALCIPARINE SC 12500UI/0ML5 SOLUTION INJECTABLE 2	405434	2,10
71 937	3240302	3400932403028	VICTAN 2MG COMPRIME SECABLE 30	405434	2,10
71 948	3301802	3400933018023	DEPAKINE CHRONO 500MG CPR SEC LIB PROL 30	405434	2,10
72 106	3535724	3400935357243	TRILEPTAL 300MG COMPRIME  50	402706	2,10
72 152	3364062	3400933640620	ADVILMED ENF NOUR 20MG/ML SUSPENSION BUVABLE 200ML	401607	2,10
72 165	3405329	3400934053290	MULTICROM 2% COLLYRE 10ML	401401	2,10
72 559	3396435	3400933964351	NUROFEN 200MG COMPRIME 20	405229	10,00
72 621	3219294	3400932192946	DUPHASTON 10MG COMPRIME 10	406218	2,10
72 656	3430126	3400934301261	NASONEX 50MCG/DOSE SUSP PR PULVER NASALE 120 DOSES	401408	2,10
72 673	7651433	3156260018037	TETRA COMPRESSE NT STERILE  7CM5 X 7CM5 SACH 2 X10	402178	20,00
72 674	7651456	3156260018068	TETRA COMPRESSE NT STERILE 10CM X 10CM SACH 2 X10	402178	20,00
72 675	7651462	3156260018044	TETRA COMPRESSE NT STERILE  7CM5 X 7CM5 SACH 2 X25	402178	20,00
72 676	7651491	3156260018082	TETRA COMPRESSE NT STERILE 10CM X 10CM SACH 2 X50	402178	20,00
72 841	7022594	3577057054449	ELGYDIUM PERFORMANCE BROSSE DENTS MEDIUM	401700	20,00
73 199	3215356	3400932153565	LASILIX FAIBLE 20MG COMPRIME 30	405434	2,10
73 473	3356571	3400933565718	HYALGAN 20MG/2ML SOLUTION INJECTABLE SERINGUE 1	400815	2,10
73 939	3309525	3400933095253	GAVISCON SUSPENSION BUVABLE SACHET 10ML 24	405229	2,10
73 982	3533702	3400935337023	AUGMENTIN 500MG/62MG5 ADULTE COMPRIME 16	404565	2,10
73 983	3533725	3400935337252	AUGMENTIN 500MG/62MG5 ADULTE COMPRIME 24	404565	2,10
74 071	7493603	3401074936030	VISMED SOLUTION OPHTALMIQUE UNIDOSE 20	405014	20,00
74 316	3338308	3400933383084	LOMEXIN 2% CREME 15G	402387	2,10
74 523	3253115	3400932531158	DIAZEPAM TEVA 10MG COMPRIME 30	404770	2,10
74 920	3521113	3400935211132	TIORFAN 10MG NOURRISSON POUDRE ORALE SACHET 16	400233	2,10
75 010	3322661	3400933226619	STREPSILS MIEL CITRON PASTILLE A SUCER 24	405229	10,00
75 191	6123034	3577057054128	INAVA CHIRURGICALE BROSSE DENTS 15/100	401700	20,00
75 278	6255830	3577057054142	INAVA BROSSE DENTS 25/100 MI DURE	401700	20,00
75 745	3473265	3400934732652	DACRYOSERUM SOLUTION PR LAVAGE OPHTALM UNID 5ML 20	500772	2,10
76 212	3445754	3400934457548	ONCTOSE HYDROCORTISONE CREME 30G	404849	10,00
76 245	3496639	3400934966392	PERACEL 2MG GELULE 12	404849	10,00
76 359	3530744	3400935307446	ACEBUTOLOL BIOGARAN 200MG COMPRIME 30	402737	2,10
76 385	3206110	3400932061105	PIVALONE 1% SUSPENSION NASALE PULVERISATEUR 10ML	401607	2,10
76 724	3105308	3400931053088	THERALENE 4% SOLUTION BUVABLE GOUTTES 30ML	404679	2,10
77 156	3443353	3400934433535	GRANUDOXY 100MG COMPRIME SECABLE 28	401695	2,10
77 963	3493670	3400934936708	SOLUPRED  5MG COMPRIME ORODISPERSIBLE 30	405434	2,10
77 964	3493687	3400934936876	SOLUPRED 20MG COMPRIME ORODISPERSIBLE 20	405434	2,10
78 074	3253090	3400932530908	DIAZEPAM TEVA  5MG COMPRIME 40	404770	2,10
78 075	3253109	3400932531097	DIAZEPAM TEVA  2MG COMPRIME 40	404770	2,10
78 091	3356996	3400933569969	PROPRANOLOL TEVA 40MG COMPRIME SECABLE 50	404770	2,10
78 179	3256013	3400932560134	FUROSEMIDE BIOGARAN 20MG COMPRIME 30	402737	2,10
78 222	3365156	3400933651565	LORAZEPAM MYLAN 2MG5 COMPRIME SECABLE 30	406218	2,10
78 247	3477228	3400934772283	BROMAZEPAM BIOGARAN 6MG COMPRIME QUADRISECABLE 30	402737	2,10
78 249	3482910	3400934829109	DICLOFENAC MYLAN 50MG COMPRIME GASTRORESISTANT 30	406218	2,10
78 579	7651485	3156260018051	TETRA COMPRESSE NT STERILE  7CM5 X 7CM5 SACH 2 X50	402178	20,00
78 580	7651551	3156260017993	TETRA COMPRESSE STERILE  7CM5 X 7CM5 SACHET 2 X50	402178	20,00
78 581	7651568	3156260018020	TETRA COMPRESSE STERILE 10CM X 10CM SACHET 2 X50	402178	20,00
78 758	3513734	3400935137340	PRIORIX VACCIN ROUGEOLE OREIL RUBEOLE PDR + SOLV 1	404565	2,10
78 842	3222379	3400932223794	NERISONE CREME 30G	401929	2,10
78 910	3381793	3400933817930	LARMABAK 0.9% COLLYRE 10ML	402183	2,10
78 970	7614981	3094907614986	PARODONTAX DENTIFRICE GEL CREME FLUORE 75ML	404564	20,00
80 166	3277972	3400932779727	HEXASPRAY COLLUTOIRE 30G	404566	10,00
80 167	3280520	3400932805204	OTOFA SOLUTION AURICULAIRE GOUTTES 10ML	404566	2,10
80 399	7651516	3156260017962	TETRA COMPRESSE STERILE  7CM5 X 7CM5 SACHET 2 X10	402178	20,00
80 400	7651522	3156260018006	TETRA COMPRESSE STERILE 10CM X 10CM SACHET 2 X10	402178	20,00
80 486	3305496	3400933054960	CLAMOXYL 1G COMPRIME DISPERSIBLE  6	404565	2,10
80 897	3218969	3400932189694	LOCOID 0.1% CREME 30G	405708	2,10
80 930	3278517	3400932785179	LOCOID 0.1% CR EPAISSE PR APPLICATION LOCALE 30G	405708	2,10
80 972	3368491	3400933684914	LOCOID 0.1% EMULSION FLUIDE PR APPLICAT LOCALE 30G	405708	2,10
81 246	3406435	3400934064357	SPAGULAX MUCILAGE PUR GRANULES SACHET 20	405222	2,10
81 306	3304634	3400933046347	MUPIDERM 2% POMMADE 15G	405222	2,10
81 365	3487623	3400934876233	DEPAKOTE 250MG COMPRIME GASTRORESISTANT 30	405434	2,10
81 373	3490370	3400934903700	CARBOSYMAG GELULE VERTE 24 + GELULE ORANGE 24	403807	2,10
81 374	3490387	3400934903878	CARBOSYMAG GELULE VERTE 48 + GELULE ORANGE 48	403807	2,10
81 376	6670670	3401566706707	GILBERT SUPPOSITOIRE GLYCERINE ADULTE  50	400933	10,00
81 400	3115212	3400931152125	XYLOCAINE 10MG/ML ADRENALINE 0MG005/ML SO INJ 20ML	404422	2,10
81 503	3422397	3400934223976	XYLOCAINE 10MG/ML SANS CONSERVATEUR SOL INJ 20ML	404422	2,10
82 582	3227980	3400932279807	VITABACT 0.05% COLLYRE 10ML	402183	2,10
82 658	3424195	3400934241956	CIVIGEL 0.2% GEL OPHTALMIQUE 10G	400042	2,10
82 686	3537769	3400935377692	AMIODARONE BIOGARAN 200MG COMPRIME SECABLE 30	402737	2,10
82 774	3231013	3400932310135	CHRONO-INDOCID 75MG GELULE 20	500179	2,10
82 903	3404382	3400934043826	LORAZEPAM MYLAN 1MG COMPRIME SECABLE 30	406218	2,10
83 071	3478386	3400934783869	FUROSEMIDE BIOGARAN 40MG COMPRIME SECABLE 30	402737	2,10
83 072	3484168	3400934841682	IBUPROFENE BIOGARAN 200MG COMPRIME 30	402737	2,10
83 088	3524844	3400935248442	TRAMADOL BIOGARAN 50MG GELULE 30	402737	2,10
83 096	3528138	3400935281388	LASILIX 40MG COMPRIME SECABLE 30	405434	2,10
83 173	3404703	3400934047039	SECTRAL 200MG COMPRIME 30	405434	2,10
83 317	3394399	3400933943998	SUBUTEX 8MG COMPRIME SUBLINGUAL 7	501237	2,10
83 318	3395140	3400933951405	SUBUTEX 2MG COMPRIME SUBLINGUAL 7	501237	2,10
83 383	3345975	3400933459758	LOGIFLOX 400MG COMPRIME SECABLE 3	400214	2,10
83 397	3392816	3400933928162	KETUM LP 200MG GELULE LIBERATION PROLONGEE 14	401401	2,10
83 406	3292227	3400932922277	PARACETAMOL BIOGARAN  500MG GELULE 16	402737	2,10
83 536	7566868	3282779027540	CICALFATE CREME REPARATRICE  40ML	400139	20,00
83 950	3280543	3400932805433	TOBREX COLLYRE 5ML	400042	2,10
84 001	3263705	3400932637058	LACTULOSE BIPHAR 10G/15ML SOL BUVABLE SACHET 20	406218	2,10
84 108	3026454	3400930264546	COUMADINE 2MG COMPRIME SECABLE 20	404605	2,10
84 152	3385704	3400933857042	AMOXICILLINE BIOGARAN 500MG GELULE 12	402737	2,10
84 154	3385880	3400933858803	AMOXICILLINE BIOGARAN 250MG/5ML PDR PR SU BUV 60ML	402737	2,10
84 155	3385905	3400933859053	AMOXICILLINE BIOGARAN 500MG/5ML PDR PR SU BUV 60ML	402737	2,10
84 156	3520823	3400935208231	LECTIL 16MG COMPRIME SECABLE 45	404566	2,10
84 167	3066933	3400930669334	METEOXANE GELULE 60	500857	2,10
84 200	3419969	3400934199691	GENOTONORM 12MG/1ML AV CONSERVATEUR PDR + SOLV 1	401607	2,10
84 203	3479670	3400934796708	DACUDOSES SOL PR LAVAGE OPHTALMIQ UNIDOSE 10ML 24	400932	2,10
84 401	3287864	3400932878642	CYTOTEC 200MCG COMPRIME SECABLE 60	401607	2,10
84 420	3311568	3400933115685	FLAGYL 500MG COMPRIME 14	405434	2,10
84 440	3331358	3400933313586	AMLOR  5MG GELULE 30	401607	2,10
84 464	3361951	3400933619510	ESBERIVEN FORT COMPRIME 30	406044	10,00
84 473	3384573	3400933845735	TANGANILPRO 500MG COMPRIME SECABLE 30	401697	2,10
84 527	3430698	3400934306983	TAHOR 40MG COMPRIME 28	401607	2,10
84 548	3482815	3400934828157	BIRODOGYL COMPRIME 10	405434	2,10
84 572	3512060	3400935120601	DECONTRACTYL 500MG COMPRIME 24	405434	10,00
84 582	3394330	3400933943301	LUTERAN 10MG COMPRIME 12	405434	2,10
84 586	3516690	3400935166906	ENGERIX B 20MCG/1ML VACCIN SUSP INJECTABLE 1ML 1	404565	2,10
84 603	3008580	3400930085806	AUREOMYCINE MONOT 3% POMMADE 15G	404849	10,00
84 635	3029955	3400930299555	DESOMEDINE 0.1% COLLYRE 10ML	404708	10,00
84 638	3032319	3400930323199	DIPIPERON 40MG COMPRIME 20	402552	2,10
84 669	3049538	3400930495384	HEXOMEDINE 0.1% SOLUTION PR APPLICAT LOCALE 250ML	405434	2,10
84 672	3049567	3400930495674	HEXOMEDINE TRANSCUTANEE 1.5PMIL SOL PR AP LOC 45ML	405434	2,10
84 684	3062935	3400930629352	LUBENTYL GELEE ORALE 250G	405434	2,10
84 831	3194915	3400931949152	ORACILLINE 1000000UI COMPRIME SECABLE 12	402237	2,10
84 861	3222304	3400932223046	FAZOL 2% CREME 30G	400552	2,10
84 878	3230077	3400932300778	TITANOREINE SUPPOSITOIRE 12	500772	10,00
84 961	3267092	3400932670925	ERYTHROGEL 4% GEL PR APPLICATION LOCALE 30G	400153	2,10
84 962	3267100	3400932671007	ERYFLUID LOTION 100ML	401695	2,10
84 990	3274850	3400932748501	AMYCOR 1% CREME PR APPLICATION LOCALE 15G	404916	2,10
84 994	3278173	3400932781737	LOXEN 20MG COMPRIME SECABLE  30	402706	2,10
85 011	3286103	3400932861033	FELDENE 20MG/1ML IM SOL INJECTABLE AMPOULE 1ML 2	401607	2,10
85 027	3292492	3400932924929	KETODERM 2% CREME 15G	402552	2,10
85 029	3293698	3400932936984	NATISPRAY 0MG15/DOSE SOL PR PULVERIS BUCCALE 13ML5	404919	2,10
85 035	3295510	3400932955107	LOXEN LP 50MG GELULE LIBERATION PROLONGEE  60	402706	2,10
85 075	3310095	3400933100957	PROZAC 20MG GELULE 14	401279	2,10
85 083	3313113	3400933131135	OROKEN 200MG COMPRIME 8	405434	2,10
85 110	3323407	3400933234072	LANSOYL SS SUCRE 78.23G% GEL ORAL 215G	500772	10,00
85 137	3332352	3400933323523	SKENAN LP  10MG MICROGRANULES LIB PROL GELULE 14	404605	2,10
85 181	3339762	3400933397623	KEAL 2G SUSPENSION BUVABLE 10ML SACHET 15	402774	2,10
85 213	3349418	3400933494186	AMYCOR 1% POUDRE PR APPLICATION LOCALE 15G	404916	2,10
85 214	3352538	3400933525385	DEROXAT 20MG COMPRIME SECABLE 14	404565	2,10
85 238	3359598	3400933595982	BREXIN 20MG COMPRIME SECABLE 14	401697	2,10
85 367	3377343	3400933773434	FORADIL 12MCG POUDRE PR INHALATION GELULE 60	402706	2,10
85 398	3360420	3400933604202	PROZAC 20MG/5ML SOLUTION BUVABLE 70ML	401279	2,10
85 415	3386359	3400933863593	ECONAZOLE TEVA SANTE 1% CREME 30G	404770	2,10
85 476	3408144	3400934081446	MOPRAL 20MG GELULE GASTRORESISTANTE 28	404422	2,10
85 568	3331890	3400933318901	TIAPRIDE MYLAN 100MG COMPRIME SECABLE 20	406218	2,10
85 589	3443873	3400934438738	VENTOLINE 100MCG/DOSE SUSP PR INHALATION 200 DOSES	404565	2,10
85 661	3465633	3400934656330	EFFEXOR LP 37MG5 GELULE IBERATION PROLONGEE 30	401607	2,10
85 776	3414268	3400934142680	HUMALOG 100UI/ML SOLUTION INJECTABLE 10ML	401279	2,10
85 803	3506237	3400935062376	MITOSYL IRRITATIONS POMMADE  65G	405434	2,10
85 804	3506266	3400935062666	MITOSYL IRRITATIONS POMMADE 150G	405434	10,00
85 815	3523885	3400935238856	STROMECTOL 3MG COMPRIME  4	401408	2,10
85 828	3524413	3400935244130	ECONAZOLE TEVA SANTE 1% POUDRE PR APPL CUTANEE 30G	404770	2,10
85 847	3507372	3400935073723	COOPER SODIUM BICARBONATE 1.4% SOL PERF 500ML 1	400509	2,10
85 879	3496585	3400934965852	CITRATE BETAINE UPSA 2G CITRON S SUC CPR EFFERV 20	404605	10,00
85 924	3559802	3400935598028	COOPER EAU OXYGENEE 10V SOL PR APPL CUTANEE 250ML	400509	2,10
85 925	3538220	3400935382207	MAALOX MAUX ESTOMAC COMPRIME A CROQUER MENTHE 40	405434	10,00
85 926	3538237	3400935382375	MAALOX MAUX ESTOMAC SS SUCRE CPR A CROQ CITRON 40	405434	10,00
85 968	3181580	3400931815808	SOTALEX  80MG COMPRIME SECABLE 30	404605	2,10
86 028	3555431	3400935554314	MOLSIDOMINE BIOGARAN 4MG COMPRIME SECABLE 30	402737	2,10
87 578	0126095	3400301268142	BOIRON BLATTA ORIENTAL. 7CH GRANULES 4G	405688	2,10
88 144	0172072	3400301728127	BOIRON CARTILAGO 5CH GRANULES 4G	405688	2,10
88 399	0195038	3400301958357	BOIRON CHELIDONIUM MAJ. 6DH GRANULES 4G	405688	2,10
88 506	0204122	3400302047937	BOIRON CHOLESTERINUM 15CH GRANULES 4G	405688	2,10
89 383	0269050	3400302698115	BOIRON DISCI CERVICALES 4CH GRANULES 4G	405688	2,10
90 268	0337030	3400303378351	BOIRON GINGKO BILOBA 6DH GRANULES 4G	405688	2,10
90 515	0354034	3400303548358	BOIRON HARPAGOPHYTUM P. 6DH GRANULES 4G	405688	2,10
90 520	0354100	3400303548167	BOIRON HARPAGOPHYTUM P. 9CH GRANULES 4G	405688	2,10
93 256	0559078	3400305598122	BOIRON PAREIRA BRAVA 5CH GRANULES 4G	405688	2,10
93 296	0562100	3400305628164	BOIRON PASSIFLORA INC. 9CH GRANULES 4G	405688	2,10
93 703	0588097	3400305888148	BOIRON POLLENS/POLLANTI 7CH GRANULES 4G	405688	2,10
94 279	0633248	3400306332398	BOIRON RICINUS COMMUNIS 30CH GLOBULES 1G	405688	2,10
94 386	0642075	3400306428121	BOIRON RUSCUS ACULEATUS 5CH GRANULES 4G	405688	2,10
95 371	0716075	3400307168125	BOIRON SURREN(INE/ALES) 5CH GRANULES 4G	405688	2,10
96 077	0769054	3400307698110	BOIRON UVA URSI 4CH GRANULES 4G	405688	2,10
97 347	0926105	3400309268168	BOIRON CALCAREA COMPOSE 9CH GRANULES 4G	405688	2,10
98 723	1645101	3400306458166	BOIRON SABAL SERRULATA 9CH GRANULES 4G	405688	2,10
99 628	8607109	3400386078162	BOIRON ESTOMAC 9CH GRANULES 4G	405688	2,10
100 806	8886109	3400388868167	BOIRON VERTEBRE CERVIC. 9CH GRANULES 4G	405688	2,10
101 229	3474827	3400934748271	TOLEXINE 100MG MICROGRANULES COMPRIME SECABLE 28	400153	2,10
101 236	3544700	3400935447005	NOCTAMIDE 2MG COMPRIME SECABLE 14	401929	2,10
101 237	3496674	3400934966743	NOCTAMIDE 1MG COMPRIME SECABLE 14	401929	2,10
101 409	3515443	3400935154439	NEXPLANON 68MG IMPLANT AV APPLICATEUR + AIGUILLE 1	401408	2,10
101 837	3558286	3400935582867	AMOXICILLINE TEVA SANTE 1G COMPRIME DISPERSIBLE  6	404770	2,10
101 838	3558292	3400935582928	AMOXICILLINE TEVA SANTE 1G COMPRIME DISPERSIBLE 14	404770	2,10
